,TAXYEAR,PARCEL,SFRCONDO,COMPLEXID,INSPECTION,CLASS,STORIES,ROOMS,QUALITY,WALLS,ROOF,HEAT,COOL,BATHFIXTUR,PATIO,PATIONUMBE,CONDITION,SQFT,YEAR,GARAGE,GARAGECAPA,POOLAREA,MAIN,CONTROL,ACTUAL,LASTACTION,VALUATIONC,APPLICATION,ENHANCEMEN,ADJUSTMENT,APPRAISER,PHONE
4230,2020,124111060,S,9999,Jan  1 1977 12:00AM,1,1,4,1,2,7,6,1,3,9,0,1,419,1961,9,0,0,69119,69119,69119,20070207,00,0125,0,1,Rachel V.,724-7427
4231,2020,124130450,S,9999,Mar 19 2013 12:00AM,1,1,3,2,0,1,9,2,3,3,1,2,714,1916,9,0,0,86156,86156,86156,20130329,00,0125,2180,1,Rachel V.,724-7427
4232,2020,127041750,S,9999,Dec  7 2017 12:00AM,1,1,3,2,2,1,1,0,3,3,1,2,384,1986,9,0,0,61358,61358,66267,20171208,00,0125,0,1,Sonya T.,724-4394
4233,2020,129120150,S,9999,Jan  1 1900 12:00AM,1,1,4,1,0,6,9,9,3,3,1,1,874,1944,9,0,0,45317,45317,34894,20091029,00,0125,4000,1,Stephen H.,724-3061
4234,2020,12913102A,S,9999,Jan 26 2015 12:00AM,1,1,3,3,0,7,8,2,3,9,0,2,432,1949,9,0,0,38908,38908,29959,20150127,00,0125,0,1,Stephen H.,724-3061
4235,2020,12913173A,S,9999,Jan 10 2019 12:00AM,1,1,3,1,0,7,8,2,3,9,0,1,216,1956,3,2,0,29700,27994,29700,20190110,OL,0110,0,1,Stephen H.,724-3061
4236,2020,129132690,S,9999,Jan 26 2015 12:00AM,1,1,3,2,0,7,8,1,3,3,1,1,500,1955,9,0,0,40963,40963,31542,20150127,00,0125,0,1,Stephen H.,724-3061
4237,2020,12913396A,S,9999,Jan 26 2015 12:00AM,1,1,3,1,2,7,8,2,3,9,0,1,465,1950,9,0,0,32145,32145,24752,20150127,00,0125,0,1,Stephen H.,724-3061
4238,2020,129134570,S,9999,Jan 26 2015 12:00AM,1,1,4,3,2,7,8,2,5,9,0,1,702,1954,9,0,0,45866,45866,35317,20150127,00,0125,0,1,Stephen H.,724-3061
4239,2020,129140980,S,9999,Jan 26 2015 12:00AM,1,1,3,1,0,1,9,1,3,9,0,1,986,1947,9,0,0,46287,46287,35641,20150127,00,0125,0,1,Stephen H.,724-3061
4240,2020,129141680,S,9999,Jan 26 2015 12:00AM,1,1,3,2,3,3,7,1,3,9,0,1,396,1947,9,0,0,37719,37719,29044,20150127,00,0125,0,1,Stephen H.,724-3061
4241,2020,13219050A,S,9999,Mar  1 1991 12:00AM,1,1,5,1,0,7,1,1,3,9,0,1,925,1957,1,1,0,56612,56612,56612,19911024,00,0125,0,1,Stephen H.,724-3061
4242,2020,13219052B,S,9999,Sep  1 1985 12:00AM,1,1,5,1,0,7,8,1,3,9,0,1,902,1949,9,0,0,45709,45709,45709,19851030,00,0125,0,1,Stephen H.,724-3061
4243,2020,13219052D,S,9999,Jun 29 2011 12:00AM,1,1,3,1,2,7,8,2,3,9,0,1,774,1953,9,0,0,40483,40483,40483,20110630,00,0125,0,1,Stephen H.,724-3061
4244,2020,13219060A,S,9999,Sep 21 2015 12:00AM,1,1,4,1,0,7,9,1,3,9,0,1,2520,1958,9,0,0,66925,66925,66925,20150922,00,0125,0,1,Stephen H.,724-3061
4245,2020,133020050,S,9999,Aug  1 1985 12:00AM,1,1,4,1,0,7,8,1,4,3,1,2,659,1946,3,1,0,85258,85258,68206,20070207,00,0125,0,1,Michael V.,724-7421
4246,2020,13302007A,S,9999,Dec 19 2016 12:00AM,1,1,6,1,2,7,8,2,3,9,0,1,922,1950,9,0,0,93804,93804,75043,20161220,00,0125,0,1,Michael V.,724-7421
4247,2020,133020100,S,9999,Aug  1 1985 12:00AM,1,1,4,1,3,7,8,2,3,9,0,1,625,1956,9,0,0,73537,73537,58830,20070207,00,0125,0,1,Michael V.,724-7421
4248,2020,133020120,S,9999,Dec 19 2016 12:00AM,1,1,5,1,3,7,8,1,3,9,0,1,715,1950,9,0,0,73778,73778,59022,20161220,00,0125,0,1,Michael V.,724-7421
4249,2020,13302026A,S,9999,Jan 19 2016 12:00AM,1,1,10,1,2,7,8,2,6,9,0,1,2128,1960,9,0,0,133329,133329,106663,20160119,00,0125,0,1,Michael V.,724-7421
4250,2020,133020280,S,9999,Aug  1 1985 12:00AM,1,1,2,1,3,7,8,1,3,3,1,1,709,1950,9,0,0,82984,82984,66387,20070207,00,0125,0,1,Michael V.,724-7421
4251,2020,13302029B,S,9999,Jan 19 2016 12:00AM,1,1,5,1,2,7,8,1,4,9,0,1,1200,1956,9,0,0,95168,95168,76134,20160119,00,0125,0,1,Michael V.,724-7421
4252,2020,133020300,S,9999,Jan 19 2016 12:00AM,1,1,5,1,2,7,8,1,4,9,0,1,2011,1950,9,0,0,134599,134599,107679,20160119,00,0125,0,1,Michael V.,724-7421
4253,2020,137051880,S,9999,Dec  1 2002 12:00AM,1,1,4,2,0,7,8,1,3,9,0,1,692,1954,9,0,0,43273,43273,33320,20030122,00,0125,0,1,Stephen H.,724-3061
4254,2020,137052570,S,9999,Feb  1 2010 12:00AM,1,1,3,2,3,7,8,1,3,9,0,1,600,1952,1,2,0,44961,44961,34620,20100826,00,0125,0,1,Stephen H.,724-3061
4255,2020,137053460,S,9999,Jul  1 1978 12:00AM,1,1,3,1,3,7,8,2,3,9,0,1,729,1954,3,2,0,39711,39711,30577,19780726,00,0125,0,1,Stephen H.,724-3061
4256,2020,137053730,S,9999,Jan  1 2007 12:00AM,1,1,4,1,0,1,8,1,3,9,0,1,1005,1953,9,0,0,67705,67705,52133,20070131,00,0125,0,1,Stephen H.,724-3061
4257,2020,137054100,S,9999,Dec  1 2002 12:00AM,1,1,5,2,0,7,5,1,3,3,1,1,975,1959,9,0,0,50656,50656,39005,20030114,00,0125,0,1,Stephen H.,724-3061
4258,2020,137054630,S,9999,Jun 10 2011 12:00AM,1,1,6,1,2,7,8,1,6,3,1,1,1775,1976,9,0,0,81632,81632,62857,20110613,00,0125,0,1,Stephen H.,724-3061
4259,2020,137054760,S,9999,Jan  1 1976 12:00AM,1,1,4,1,2,1,8,2,3,9,0,1,1025,1970,9,0,0,42982,42982,33096,19761129,00,0125,0,1,Stephen H.,724-3061
4260,2020,137054830,S,9999,Apr  1 1997 12:00AM,1,1,2,1,7,7,8,1,3,9,0,2,1145,1963,9,0,0,47510,47510,36583,19970423,00,0125,0,1,Stephen H.,724-3061
4261,2020,137054870,S,9999,Mar  1 1986 12:00AM,1,1,5,1,2,7,1,1,3,9,0,1,1572,1952,9,0,0,58099,58099,44736,19870323,00,0125,0,1,Stephen H.,724-3061
4262,2020,137060630,S,9999,Dec  1 2002 12:00AM,1,1,4,3,0,7,8,1,3,3,1,1,825,1952,9,0,0,55520,55520,36088,20030114,00,0125,0,1,Stephen H.,724-3061
4263,2020,137060870,S,9999,Dec  1 2002 12:00AM,1,1,4,2,0,7,8,1,3,3,1,1,560,1951,9,0,0,45398,45398,29509,20030114,00,0125,0,1,Stephen H.,724-3061
4264,2020,137060990,S,9999,Dec  1 2002 12:00AM,1,1,4,3,6,7,8,2,3,3,1,2,1072,1966,9,0,0,58639,58639,38115,20030114,00,0125,0,1,Stephen H.,724-3061
4265,2020,137061010,S,9999,Dec  1 2002 12:00AM,1,1,5,2,0,7,8,2,3,9,0,1,1194,1951,9,0,0,58049,58049,37732,20030114,00,0125,0,1,Stephen H.,724-3061
4266,2020,137061070,S,9999,Dec  1 2002 12:00AM,1,1,3,3,0,7,8,2,5,3,1,1,725,1958,9,0,0,49849,49849,32402,20030114,00,0125,0,1,Stephen H.,724-3061
4267,2020,137061420,S,9999,Dec  1 2002 12:00AM,1,1,4,2,0,7,8,2,3,9,0,1,763,1952,9,0,0,48116,48116,31275,20030114,00,0125,0,1,Stephen H.,724-3061
4268,2020,137070020,S,9999,Apr  1 2004 12:00AM,1,1,3,3,0,1,1,1,3,9,0,1,920,1953,9,0,0,61144,61144,39744,20040426,00,0125,0,1,Stephen H.,724-3061
4269,2020,13712019A,S,9999,Aug  1 1985 12:00AM,1,1,3,1,5,7,8,1,3,3,1,1,660,1974,9,0,0,68715,68715,47413,20070207,00,0125,0,1,Stephen H.,724-3061
4270,2020,13720052B,S,9999,Aug  1 1985 12:00AM,1,1,3,1,0,7,8,1,3,9,0,1,978,1973,9,0,0,98469,98469,78775,20050201,00,0125,0,1,Stephen H.,724-3061
4271,2020,137210470,S,9999,Aug  1 1985 12:00AM,1,1,4,1,0,7,1,1,3,3,1,1,1233,1956,9,0,0,135031,135031,108025,20070207,00,0125,0,1,Stephen H.,724-3061
4272,2020,137230340,S,9999,Jan  1 2007 12:00AM,1,1,6,2,4,1,1,1,3,9,0,2,1552,1995,9,0,0,98161,104680,83744,20070201,00,0125,0,1,Stephen H.,724-3061
4273,2020,137240070,S,9999,Sep 24 2015 12:00AM,1,1,4,1,0,7,3,1,3,9,0,1,699,1959,9,0,0,67822,67822,40693,20150928,00,0125,0,1,Stephen H.,724-3061
4274,2020,137240770,S,9999,Feb  1 1987 12:00AM,1,1,4,3,0,7,8,2,3,3,1,2,730,1956,3,1,0,76380,76380,45828,19891201,00,0125,0,1,Stephen H.,724-3061
4275,2020,137241080,S,9999,Nov  1 1987 12:00AM,1,1,3,1,2,7,1,1,3,3,1,1,1032,1955,9,0,0,76413,76413,45848,19871202,00,0125,0,1,Stephen H.,724-3061
4276,2020,137241880,S,9999,Oct  1 2008 12:00AM,1,1,4,2,0,3,1,0,7,3,1,1,1349,1968,3,1,0,91328,91328,54797,20081119,00,0125,0,1,Stephen H.,724-3061
4277,2020,13724239A,S,9999,Sep  1 2008 12:00AM,1,1,3,2,2,7,6,0,3,3,1,1,448,1960,3,1,0,83660,83660,50196,20100805,00,0125,0,1,Stephen H.,724-3061
4278,2020,137242690,S,9999,Apr  1 1987 12:00AM,1,1,2,1,2,7,8,1,3,9,0,1,620,1958,3,3,0,75283,75283,45170,19870620,00,0125,0,1,Stephen H.,724-3061
4279,2020,137243020,S,9999,Apr  1 1977 12:00AM,1,1,1,1,0,7,6,2,3,3,1,1,364,1950,3,2,0,68614,68614,41168,19821204,00,0125,0,1,Stephen H.,724-3061
4280,2020,137243670,S,9999,Jul  1 1973 12:00AM,1,1,4,1,0,6,8,2,3,9,0,1,641,1972,9,0,0,66389,66389,39833,19761228,00,0125,0,1,Stephen H.,724-3061
4281,2020,138100400,S,9999,Aug  1 1993 12:00AM,1,1,4,1,0,7,8,2,3,3,1,1,850,1947,9,0,0,50804,50804,43183,19871112,00,0125,0,1,Stephen H.,724-3061
4282,2020,138100710,S,9999,Dec 23 2013 12:00AM,1,1,5,1,2,1,8,1,3,3,1,1,962,1945,9,0,0,58796,58796,49977,20131223,00,0125,0,1,Stephen H.,724-3061
4283,2020,13810074D,S,9999,Jul  1 1996 12:00AM,1,1,5,1,3,1,8,1,3,3,1,1,1009,1933,9,0,0,57935,57935,49245,19901019,00,0125,0,1,Stephen H.,724-3061
4284,2020,13811004A,S,9999,Aug  1 1993 12:00AM,1,1,4,1,0,1,1,1,4,9,0,1,1002,1940,1,2,0,61106,61106,51940,19811006,00,0125,0,1,Stephen H.,724-3061
4285,2020,13811029E,S,9999,Aug  1 1993 12:00AM,1,1,5,1,3,0,8,2,3,3,1,1,854,1947,9,0,0,48018,48018,40815,19811204,00,0125,0,1,Stephen H.,724-3061
4286,2020,13811052B,S,9999,Aug  1 1993 12:00AM,1,1,6,1,0,7,8,1,3,9,0,1,781,1939,9,0,0,48189,48189,40961,19821109,00,0125,0,1,Stephen H.,724-3061
4287,2020,138110560,S,9999,Aug  1 1993 12:00AM,1,1,4,1,0,7,6,1,3,3,1,1,620,1945,9,0,0,44598,44598,37908,19811006,00,0125,0,1,Stephen H.,724-3061
4288,2020,13811119B,S,9999,Dec  1 1996 12:00AM,1,1,2,1,2,1,8,2,3,9,0,1,696,1950,9,0,0,41231,41231,35046,17530101,00,0125,0,1,Stephen H.,724-3061
4289,2020,138111420,S,9999,Jul  1 2007 12:00AM,1,1,3,1,0,7,8,2,3,3,1,1,388,1948,9,0,0,35744,35744,30382,20070822,00,0125,0,1,Stephen H.,724-3061
4290,2020,138111430,S,9999,Aug  1 1993 12:00AM,1,1,5,1,0,7,8,2,6,9,0,1,1102,1946,9,0,0,55428,55428,47114,19771026,00,0125,0,1,Stephen H.,724-3061
4291,2020,138111570,S,9999,Aug  1 1985 12:00AM,1,1,4,1,2,1,3,2,3,9,0,2,650,1951,9,0,0,42567,42567,36182,19851030,00,0125,0,1,Stephen H.,724-3061
4292,2020,138111620,S,9999,Aug  1 1993 12:00AM,1,1,4,1,3,1,8,1,3,9,0,1,902,1948,1,2,0,55582,55582,47245,19771026,00,0125,0,1,Stephen H.,724-3061
4293,2020,138111640,S,9999,Aug  1 1993 12:00AM,1,1,4,1,3,1,8,1,3,9,0,1,768,1947,9,0,0,47867,47867,40687,19811006,00,0125,0,1,Stephen H.,724-3061
4294,2020,13812005A,S,9999,Aug  1 1993 12:00AM,1,1,5,1,0,7,6,1,3,3,1,1,1083,1943,3,2,0,62364,96020,81617,19771026,00,0125,0,1,Stephen H.,724-3061
4295,2020,13812019A,S,9999,Aug  1 1993 12:00AM,1,1,6,1,0,7,6,1,3,9,0,1,1262,1947,9,0,0,62549,62549,53167,19811006,00,0125,0,1,Stephen H.,724-3061
4296,2020,138160130,S,9999,Dec 14 2017 12:00AM,1,1,4,1,0,7,6,2,3,3,1,1,692,1937,9,0,0,43812,78905,61546,20171219,00,0125,0,1,Stephen H.,724-3061
4297,2020,138160290,S,9999,Oct  1 1993 12:00AM,1,1,3,1,3,7,8,2,3,9,0,1,677,1920,3,4,0,47203,47203,36818,19890626,00,0125,0,1,Stephen H.,724-3061
4298,2020,138170030,S,9999,Dec 14 2017 12:00AM,1,1,5,1,0,7,8,2,3,3,1,1,816,1944,9,0,0,48971,87199,68015,20171220,00,0125,3500,1,Stephen H.,724-3061
4299,2020,13817022B,S,9999,Jan  9 2019 12:00AM,1,1,4,1,0,7,8,2,3,9,0,1,795,1953,9,0,0,79900,118171,79900,20190110,OL,0110,0,1,Stephen H.,724-3061
4300,2020,13817031A,S,9999,Dec 10 2014 12:00AM,1,1,7,1,0,6,8,2,3,3,2,1,1674,1940,9,0,0,62016,62016,48372,20141211,00,0125,0,1,Stephen H.,724-3061
4301,2020,138180220,S,9999,Jan  1 1977 12:00AM,1,1,6,1,0,1,8,2,6,3,1,1,1280,1945,3,1,0,55305,55305,43138,19880610,00,0125,0,1,Stephen H.,724-3061
4302,2020,13822008N,S,9999,Sep  1 1985 12:00AM,1,1,5,1,0,7,8,2,3,3,1,1,1283,1941,9,0,0,59180,59180,46160,20070214,00,0125,0,1,Stephen H.,724-3061
4303,2020,13824013D,S,9999,Aug 11 2014 12:00AM,1,1,4,1,0,7,6,1,3,3,1,1,584,1978,3,1,0,65099,65099,65099,20140811,00,0125,0,1,Stephen H.,724-3061
4304,2020,138240170,S,9999,Jan  1 1900 12:00AM,1,1,3,1,2,3,6,1,3,9,0,1,563,1992,9,0,0,42559,64707,64707,20081219,00,0125,0,1,Stephen H.,724-3061
4305,2020,13824020X,S,9999,Oct  1 1990 12:00AM,1,1,2,1,0,7,8,2,3,9,0,1,435,1957,1,2,0,40605,40605,40605,20070207,00,0125,0,1,Stephen H.,724-3061
4306,2020,13825031B,S,9999,Jan  1 2007 12:00AM,1,1,3,1,0,7,9,9,3,9,0,1,420,1973,9,0,0,55175,55175,38623,20070119,00,0125,0,1,Stephen H.,724-3061
4307,2020,13828032E,S,9999,Sep  1 1985 12:00AM,1,1,4,1,0,6,8,2,3,3,1,1,1134,1960,9,0,0,115275,115275,80693,20070207,00,0125,0,1,Stephen H.,724-3061
4308,2020,13828050C,S,9999,Sep  1 1985 12:00AM,1,1,6,1,3,7,8,2,3,9,0,1,1176,1964,3,1,0,81259,81259,56881,20060209,00,0125,0,1,Stephen H.,724-3061
4309,2020,138330290,S,9999,Sep  1 1985 12:00AM,1,1,3,1,2,7,8,2,3,9,0,1,800,1967,3,2,0,58290,58290,40803,19851030,00,0125,0,1,Stephen H.,724-3061
4310,2020,138331740,S,9999,Sep  1 1985 12:00AM,1,1,4,1,2,7,8,1,3,3,1,1,916,1972,9,0,0,65969,65969,46178,19851030,00,0125,0,1,Stephen H.,724-3061
4311,2020,138331750,S,9999,Sep  1 1985 12:00AM,1,1,5,1,3,7,8,1,6,3,1,1,1011,1972,9,0,0,67523,67523,47266,19851030,00,0125,0,1,Stephen H.,724-3061
4312,2020,13833179A,S,9999,Sep  1 1985 12:00AM,1,1,4,1,7,7,8,1,3,9,0,1,803,1981,9,0,0,56488,56488,39542,19851030,00,0125,0,1,Stephen H.,724-3061
4313,2020,138331960,S,9999,Aug  1 1984 12:00AM,1,1,4,1,2,7,8,1,3,9,0,1,1000,1984,9,0,0,67633,67633,47343,20100805,00,0125,0,1,Stephen H.,724-3061
4314,2020,138332330,S,9999,Sep  1 1985 12:00AM,1,1,5,1,0,7,8,2,3,3,1,1,1382,1973,9,0,0,77398,77398,54179,19851030,00,0125,0,1,Stephen H.,724-3061
4315,2020,140190170,S,9999,Dec  1 1965 12:00AM,1,1,4,1,0,7,8,2,3,9,0,1,1000,1945,9,0,0,50500,50500,42925,19771212,00,0125,0,1,Stephen H.,724-3061
4316,2020,14020004A,S,9999,Aug  1 1986 12:00AM,1,1,7,1,0,2,1,1,5,9,0,1,1044,1953,6,3,0,62901,62901,53466,19861028,00,0125,0,1,Stephen H.,724-3061
4317,2020,14021010B,S,9999,Jan  1 1900 12:00AM,1,1,4,1,8,7,9,1,3,9,0,1,456,1938,9,0,0,59861,59861,50882,20081219,00,0125,0,1,Stephen H.,724-3061
4318,2020,14023138B,S,9999,Aug  1 1993 12:00AM,1,1,4,2,2,3,6,1,3,9,0,1,657,1950,9,0,0,49102,49102,29461,19790928,00,0125,0,1,Stephen H.,724-3061
4319,2020,140250440,S,9999,Nov  1 1966 12:00AM,1,1,3,1,0,7,8,2,3,9,0,1,414,1954,9,0,0,36716,36716,31209,19791221,00,0125,0,1,Stephen H.,724-3061
4320,2020,140250480,S,9999,Apr 20 2011 12:00AM,1,1,5,1,3,7,8,1,6,3,2,1,1309,1966,9,0,0,57272,57272,48681,20110429,00,0125,0,1,Stephen H.,724-3061
4321,2020,140250490,S,9999,Jun  1 1977 12:00AM,1,1,3,1,0,7,6,1,3,9,0,1,600,1957,9,0,0,40751,40751,34638,19771214,00,0125,0,1,Stephen H.,724-3061
4322,2020,140311410,S,9999,Dec  1 1965 12:00AM,1,1,5,1,0,7,1,1,3,9,0,1,1300,1942,9,0,0,52194,52194,33926,20070214,00,0125,0,1,Stephen H.,724-3061
4323,2020,140311990,S,9999,Aug  1 1985 12:00AM,1,1,2,1,2,1,6,1,3,3,1,1,578,1950,3,1,0,38687,38687,25147,20070214,00,0125,0,1,Stephen H.,724-3061
4324,2020,140312560,S,9999,Jan  1 2007 12:00AM,1,1,4,1,2,6,1,1,4,3,1,1,798,1974,3,1,0,44386,44386,28851,20070119,00,0125,0,1,Stephen H.,724-3061
4325,2020,14034047b,S,9999,Sep  1 1976 12:00AM,1,1,3,1,2,7,8,1,3,9,0,1,516,1959,3,2,0,41559,41559,30338,20070207,00,0125,0,1,Stephen H.,724-3061
4326,2020,140510510,S,9999,Sep  1 1977 12:00AM,1,1,3,1,2,7,1,1,3,9,0,1,682,1960,9,0,0,37136,37136,29709,20070207,00,0125,0,1,Stephen H.,724-3061
4327,2020,14052060a,S,9999,Sep  1 1985 12:00AM,1,1,4,1,6,7,6,1,3,3,1,1,604,1972,9,0,0,41784,41784,33427,20060209,00,0125,0,1,Stephen H.,724-3061
4328,2020,14124034E,S,9999,Nov 12 2013 12:00AM,1,1,6,1,0,0,8,1,5,3,1,1,1200,1927,9,0,0,44433,44433,36879,20131203,00,0125,0,1,Sonya T.,724-4394
4329,2020,14124035D,S,9999,Dec 13 2011 12:00AM,1,1,6,1,0,2,8,1,6,9,0,1,1100,1943,9,0,0,40783,40783,33850,20111214,00,0125,0,1,Sonya T.,724-4394
4330,2020,14124035E,S,9999,Jan  1 1986 12:00AM,1,1,4,1,0,1,8,1,3,9,0,1,1092,1915,9,0,0,40576,40576,33678,19860108,00,0125,0,1,Sonya T.,724-4394
4331,2020,14124037H,S,9999,Jun  1 1965 12:00AM,1,1,6,1,0,7,8,1,3,9,0,1,1418,1935,3,1,0,53049,53049,44031,19860707,00,0125,0,1,Sonya T.,724-4394
4332,2020,14124038E,S,9999,May  1 1971 12:00AM,1,1,3,1,0,0,8,2,3,9,0,1,594,1910,9,0,0,27211,27211,22585,20060131,00,0125,0,1,Sonya T.,724-4394
4333,2020,20529014B,S,9999,Dec 17 2018 12:00AM,1,1,3,1,5,7,8,2,3,9,0,1,460,1978,9,0,0,87477,161674,87477,20181226,OL,1226,0,1,Pamela B.,724-3053
4334,2020,20533021B,S,9999,Feb  1 2002 12:00AM,1,1.5,4,1,8,6,8,2,3,9,0,1,610,1978,3,1,0,78701,78701,63748,20060131,00,0125,0,1,Pamela B.,724-3053
4335,2020,20552034E,S,9999,Dec 20 2018 12:00AM,1,1,3,1,3,6,8,9,3,3,1,1,280,1942,9,0,0,100500,112132,100500,20181227,OL,1227,0,1,Pamela B.,724-3053
4336,2020,20566088B,S,9999,Dec 20 2018 12:00AM,1,1,4,1,0,7,8,1,3,9,0,1,1000,1977,9,0,0,51500,79870,51500,20181227,OL,1227,0,1,Pamela B.,724-3053
4337,2020,205690540,S,9999,Jan 27 2015 12:00AM,1,1,5,1,3,7,8,1,3,9,0,2,1009,1951,9,0,0,488675,488675,488675,20150127,00,0125,0,1,Eduardo P.,724-6980
4338,2020,208140280,S,9999,Sep  1 1985 12:00AM,1,1,4,1,7,7,8,2,3,9,0,1,1136,1976,9,0,0,52999,52999,30209,19851030,00,0125,0,1,Rachel V.,724-7427
4339,2020,208190300,S,9999,Jan 27 2015 12:00AM,1,1,3,2,4,1,6,2,3,9,0,2,702,1974,9,0,0,55671,55671,33403,20150127,00,0125,0,1,Rachel V.,724-7427
4340,2020,208190330,S,9999,Sep 13 2012 12:00AM,1,2,8,1,0,1,9,9,6,9,0,1,2740,1974,9,0,0,89295,89295,53577,20120914,00,0125,3613,1,Rachel V.,724-7427
4341,2020,208210250,S,9999,Jan 27 2015 12:00AM,1,1,3,1,0,1,8,2,3,9,0,1,676,1977,9,0,0,54307,54307,32584,20150127,00,0125,0,1,Rachel V.,724-7427
4342,2020,208280490,S,9999,Nov 15 2018 12:00AM,1,1,3,1,0,7,8,1,3,9,0,1,600,1976,9,0,0,53735,53735,22000,20181115,OL,1115,0,1,Rachel V.,724-7427
4343,2020,208560890,S,9999,Jan  1 2007 12:00AM,1,1,4,2,0,1,6,1,4,3,1,2,583,1980,9,0,0,32116,32116,27299,20070126,00,0125,0,1,Rachel V.,724-7427
4344,2020,20858003J,S,9999,Dec 22 2014 12:00AM,1,1,4,2,0,7,9,9,3,9,0,2,840,1976,9,0,0,59914,59914,59914,20141222,00,0125,14993,1,Rachel V.,724-7427
4345,2020,210020090,S,9999,Sep 13 2012 12:00AM,1,1,6,1,0,1,1,1,3,3,1,1,1352,1972,9,0,0,137982,137982,110386,20120914,00,0125,5040,1,Rachel V.,724-7427
4346,2020,210020230,S,9999,Aug 30 2018 12:00AM,1,1,3,1,8,7,1,0,3,9,0,1,2110,1962,9,0,0,158585,158585,126868,20180919,00,0125,12000,1,Rachel V.,724-7427
4347,2020,21041079A,S,9999,May 31 2011 12:00AM,1,1,3,1,0,7,5,2,3,3,1,1,488,1980,9,0,0,58205,58205,37833,20110601,00,0125,0,1,Rachel V.,724-7427
4348,2020,210410910,S,9999,Nov 29 2016 12:00AM,1,1,3,1,0,7,8,2,3,9,0,1,955,1976,3,2,0,82407,82407,53565,20161129,00,0125,0,1,Rachel V.,724-7427
4349,2020,210411010,S,9999,Nov 29 2016 12:00AM,1,1,3,1,0,7,8,2,3,9,0,1,1988,1979,9,0,0,93226,93226,60597,20161129,00,0125,0,1,Rachel V.,724-7427
4350,2020,214310890,S,9999,Apr  2 2018 12:00AM,1,1,6,1,3,8,8,0,4,3,1,1,2167,1972,9,0,0,296843,296843,296843,20180430,00,0125,12800,1,Sonya T.,724-4394
4351,2020,216131030,S,9999,Sep  1 1985 12:00AM,1,1,5,1,0,7,8,1,3,3,1,1,1176,1956,9,0,0,59702,59702,34030,20070214,00,0125,0,1,Jerry M.,724-3051
4352,2020,217210090,S,9999,Sep  1 1985 12:00AM,1,1,4,1,2,7,8,1,3,3,1,1,891,1958,9,0,0,84518,84518,50711,20100805,00,0125,0,1,Jerry M.,724-3051
4353,2020,217210110,S,9999,Sep  1 1985 12:00AM,1,1,4,1,7,7,8,1,6,9,0,1,961,1956,9,0,0,85094,85094,51056,19851030,00,0125,0,1,Jerry M.,724-3051
4354,2020,217210120,S,9999,Sep  1 1985 12:00AM,1,1,2,1,2,7,8,1,3,3,1,1,352,1976,9,0,0,61256,61256,36754,19851030,00,0125,0,1,Jerry M.,724-3051
4355,2020,217370310,S,9999,Sep  1 1985 12:00AM,1,1,5,1,0,7,8,2,3,3,1,1,753,1935,9,0,0,37931,37931,24655,20060208,00,0125,0,1,Jerry M.,724-3051
4356,2020,21745007A,S,9999,Sep  1 1985 12:00AM,1,1,3,1,2,7,6,1,5,9,0,1,1008,1948,9,0,0,64943,64943,42213,19851030,00,0125,0,1,Jerry M.,724-3051
4357,2020,217490430,S,9999,Sep  1 1985 12:00AM,1,1,2,1,2,7,8,2,3,3,1,1,1008,1962,3,2,485,91759,91759,59643,20060208,00,0125,0,1,Jerry M.,724-3051
4358,2020,217490500,S,9999,Sep  1 1985 12:00AM,1,1,4,1,0,7,8,1,3,3,2,1,1113,1963,9,0,0,69024,69024,44866,20060208,00,0125,0,1,Jerry M.,724-3051
4359,2020,217490530,S,9999,Sep  1 1985 12:00AM,1,1,6,1,0,7,1,1,3,3,2,1,1214,1944,3,1,0,74541,74541,48452,20060208,00,0125,0,1,Jerry M.,724-3051
4360,2020,217490540,S,9999,Sep  1 1985 12:00AM,1,1,7,1,0,7,5,1,3,3,1,1,1346,1945,9,0,0,72897,72897,47383,20060208,00,0125,0,1,Jerry M.,724-3051
4361,2020,217500030,S,9999,Sep  1 1985 12:00AM,1,1,2,1,0,7,8,2,3,9,0,1,560,1957,9,0,0,53851,53851,35003,20060208,00,0125,0,1,Jerry M.,724-3051
4362,2020,217500090,S,9999,Sep  1 1985 12:00AM,1,1,5,1,2,2,6,1,3,9,0,1,916,1956,9,0,0,62957,115588,75132,20060208,00,0125,0,1,Jerry M.,724-3051
4363,2020,217500300,S,9999,Sep  1 1985 12:00AM,1,1,6,1,0,7,8,1,3,3,1,1,1028,1956,3,1,0,69082,69082,44903,20070207,00,0125,0,1,Jerry M.,724-3051
4364,2020,21752045B,S,9999,Jan  1 1900 12:00AM,1,1,3,1,0,7,9,1,3,9,0,1,450,1970,9,0,0,65695,94791,54031,20081222,00,0125,0,1,Jerry M.,724-3051
4365,2020,217520800,S,9999,Sep  1 1983 12:00AM,1,1,4,1,0,7,8,1,3,9,0,2,670,1960,9,0,0,54460,54460,31042,20070207,00,0125,0,1,Jerry M.,724-3051
4366,2020,217520820,S,9999,Mar  1 1966 12:00AM,1,1,4,1,0,7,8,1,3,9,0,1,912,1958,9,0,0,47776,47776,27232,20070207,00,0125,0,0.8,Jerry M.,724-3051
4367,2020,217520830,S,9999,Mar  1 1995 12:00AM,1,1,4,3,0,1,8,1,3,9,0,2,660,1983,9,0,0,58484,58484,33336,20060208,00,0125,0,1,Jerry M.,724-3051
